ID del damnificado;# integrantes;Familiares de apoyo (1 = SI);origen del damnificado (1 = local);años de instalación en la ciudad;Estrato social;Dias en albergue
5632;2;1;1;3;3;8
5633;3;1;0;1;1;9
5634;3;1;1;4;4;2
5635;5;1;0;1;2;4
5636;5;0;1;3;2;9
5637;2;1;0;4;3;1
5638;2;0;1;3;2;20
5639;6;0;1;3;3;0
5640;2;1;0;5;4;1
5641;6;1;0;7;1;2
5642;2;1;0;2;1;4
5643;3;1;1;2;4;17
5644;5;1;0;3;1;2
5645;2;1;0;4;3;2
5646;2;1;0;2;1;2
5647;1;1;1;2;2;7
5648;2;0;1;3;4;21
5649;3;1;1;5;3;11
5650;2;1;1;3;1;26
5651;4;0;1;2;3;10
5652;1;1;1;8;1;0
5653;4;0;1;3;2;2
5654;1;1;0;0;5;2
5655;5;1;0;5;2;1
5656;2;1;1;5;2;4
5657;5;1;1;4;3;7
5658;4;0;1;6;4;3
5659;2;0;0;1;1;39
5660;2;1;0;2;2;8
5661;3;1;0;3;4;1
5662;5;1;1;5;1;9
5663;1;0;1;5;3;3
5664;1;1;0;3;1;2
5665;2;0;0;4;1;8
5666;1;0;1;4;1;9
5667;4;0;1;1;2;5
5668;5;1;1;4;1;10
5669;3;1;1;3;3;2
5670;2;1;1;2;1;5
5671;2;1;1;5;5;1
5672;2;1;1;4;1;21
5673;5;1;0;1;2;1
5674;1;0;0;2;3;12
5675;3;1;1;4;2;1
5676;3;1;1;6;2;31
5677;2;1;1;6;3;3
5678;2;0;0;4;2;1
5679;1;1;1;5;2;9
5680;1;1;0;2;4;1
5681;3;1;0;3;1;14
5682;6;1;0;3;3;0
5683;1;1;0;3;1;3
5684;2;0;0;0;2;10
5685;2;1;0;2;2;0
5686;2;1;0;3;2;13
5687;3;0;0;4;1;14
5688;2;1;1;4;2;5
5689;2;0;1;6;1;10
5690;5;1;0;2;1;6
5691;5;0;1;2;2;16
5692;1;0;1;2;1;20
5693;5;1;1;0;4;1
5694;3;1;1;3;4;1
5695;2;1;1;5;3;8
5696;5;1;0;1;1;2
5697;5;1;1;1;2;2
5698;2;1;1;4;3;0
5699;3;1;0;2;2;4
5700;2;0;0;1;4;4
5701;4;1;1;5;2;5
5702;3;1;1;1;3;9
5703;4;1;0;9;3;6
5704;4;0;0;2;2;1
5705;5;0;1;4;3;5
5706;3;0;1;2;1;11
5707;1;1;0;2;2;2
5708;1;1;0;1;2;1
5709;3;1;0;4;2;3
5710;5;1;1;3;1;3
5711;5;1;1;4;3;2
5712;3;1;0;4;2;1
5713;4;1;1;3;1;5
5714;6;1;1;6;2;3
5715;5;1;0;2;3;3
5716;5;1;0;3;4;0
5717;3;0;0;4;1;9
5718;2;0;0;4;4;9
5719;3;1;1;2;1;16
5720;5;1;1;3;5;0
5721;3;1;1;5;4;3
5722;5;1;1;2;3;1
5723;3;1;1;3;2;2
5724;2;1;1;3;4;7
5725;2;0;1;3;1;12
5726;3;0;0;3;1;4
5727;2;1;0;4;1;5
5728;5;1;1;5;3;3
5729;2;1;1;4;1;4
5730;3;1;1;6;4;7
5731;3;1;0;4;2;1
5732;2;1;1;3;2;17
5733;3;0;0;1;4;7
5734;5;1;1;4;5;3
5735;5;1;1;4;1;12
5736;3;0;0;4;3;16
5737;2;0;0;7;3;1
5738;3;1;1;2;3;8
5739;5;1;0;6;3;14
5740;3;1;0;3;2;2
5741;4;1;1;1;2;0
5742;3;1;1;2;2;6
5743;4;0;0;3;3;6
5744;2;1;0;2;3;5
5745;1;0;1;2;3;6
5746;6;1;0;3;2;0
5747;2;1;1;1;2;18
5748;5;1;0;3;2;9
5749;2;1;1;2;2;20
5750;4;1;0;3;1;1
5751;3;1;1;2;1;6
5752;2;1;0;2;2;2
5753;5;1;0;6;5;0
5754;5;1;0;4;4;0
5755;1;0;1;0;2;3
5756;5;0;1;4;2;5
5757;7;1;1;3;5;0
5758;2;0;0;0;1;8
5759;1;0;0;4;2;3
5760;3;0;1;1;2;11
5761;5;0;0;4;3;4
5762;5;1;1;3;1;3
5763;3;0;1;4;3;4
5764;2;1;1;3;3;1
5765;2;0;0;2;5;4
5766;3;0;1;2;1;34
5767;3;1;0;4;2;1
5768;5;1;1;1;4;4
5769;3;1;0;0;2;1
5770;2;1;1;3;1;8
5771;5;0;0;4;4;2
5772;5;1;1;4;1;1
5773;5;0;1;0;3;5
5774;5;1;0;3;5;0
5775;3;0;1;2;2;33
5776;2;0;1;7;2;31
5777;2;1;1;3;2;3
5778;3;1;0;3;2;6
5779;6;1;1;1;3;0
5780;5;1;0;3;5;0
5781;5;0;0;3;3;5
5782;2;1;1;5;1;12
5783;3;1;1;5;2;1
5784;4;1;1;1;2;1
5785;2;1;0;3;1;2
5786;4;1;0;3;2;2
5787;3;1;1;2;2;2
5788;2;1;0;3;2;8
5789;2;1;1;3;1;3
5790;5;0;0;0;2;2
5791;4;0;1;4;4;1
5792;1;0;0;5;1;17
5793;3;1;1;7;2;17
5794;5;0;1;2;2;8
5795;4;0;0;3;2;3
5796;4;1;0;1;2;3
5797;2;0;0;6;3;15
5798;2;1;0;3;2;1
5799;2;1;0;2;1;1
5800;3;1;0;5;4;3
5801;3;0;0;2;2;11
5802;5;0;0;2;2;8
5803;3;0;1;2;2;3
5804;1;0;1;3;4;9
5805;5;0;0;4;2;8
5806;2;0;1;2;1;6
5807;2;1;0;1;3;2
5808;5;0;1;3;2;5
5809;1;1;0;6;4;4
5810;5;0;1;3;1;1
5811;5;1;1;3;1;14
5812;5;1;0;3;3;6
5813;2;1;0;5;2;0
5814;4;0;1;2;1;8
5815;2;1;0;9;1;113
5816;5;0;1;4;3;0
5817;2;1;0;1;2;2
5818;5;1;1;5;3;3
5819;2;1;1;3;1;3
5820;2;1;1;3;2;7
5821;7;1;0;3;2;1
5822;6;0;0;5;1;15
5823;3;1;0;4;2;4
5824;3;1;0;4;4;1
5825;5;1;1;4;1;16
5826;2;1;0;7;3;5
5827;2;0;1;3;3;9
5828;3;0;0;4;2;2
5829;4;1;1;4;5;2
5830;5;1;1;3;4;0
5831;2;1;0;2;1;6
5832;2;1;1;4;5;6
5833;2;1;1;5;2;0
5834;3;0;0;4;1;1
5835;5;1;1;2;3;5
5836;5;1;0;3;2;7
5837;5;0;0;2;2;7
5838;3;0;0;4;2;3
5839;2;1;0;0;1;9
5840;4;1;1;6;2;17
5841;4;0;0;3;3;0
5842;3;0;1;7;1;13
5843;5;1;1;1;1;16
5844;5;0;1;4;2;14
5845;5;1;0;2;5;0
5846;2;1;0;2;2;1
5847;1;0;1;0;2;8
5848;2;1;1;2;2;8
5849;4;1;0;3;4;0
5850;3;1;1;3;4;3
5851;2;1;1;2;5;2
5852;8;1;1;2;4;5
5853;3;0;0;4;3;8
5854;3;0;1;3;1;1
5855;2;0;0;5;5;4
5856;3;1;0;1;2;1
5857;5;0;0;6;4;13
5858;2;1;1;2;2;10
5859;3;0;1;5;3;1
5860;2;0;0;5;2;14
5861;3;1;1;2;2;3
5862;2;1;1;5;1;15
5863;2;1;1;0;4;14
5864;4;1;1;2;3;1
5865;4;1;1;2;1;8
5866;3;1;1;1;1;2
5867;5;1;0;0;2;3
5868;2;0;0;3;2;1
5869;4;1;1;5;2;2
5870;3;1;1;5;1;0
5871;4;0;1;3;3;6
5872;3;1;1;0;3;11
5873;2;1;1;4;2;8
5874;2;1;1;2;3;14
5875;2;1;0;3;3;1
5876;7;1;0;1;4;0
5877;2;0;1;4;3;2
5878;3;1;0;8;1;4
5879;4;1;1;8;3;13
5880;5;0;0;2;1;0
5881;1;0;1;3;2;6
5882;5;1;0;7;3;3
5883;2;1;0;3;3;1
5884;3;1;0;2;5;2
5885;5;1;1;4;2;1
5886;3;0;1;2;3;6
5887;2;1;0;6;2;0
5888;2;0;0;2;5;20
5889;2;0;1;3;2;1
5890;5;0;0;6;5;75
5891;3;1;1;2;3;1
5892;1;0;0;4;2;12
5893;2;1;1;2;3;13
5894;2;0;0;3;1;20
5895;6;1;0;2;2;0
5896;6;1;0;4;5;0
5897;2;1;1;1;4;4
5898;2;1;1;2;5;2
5899;3;1;1;4;2;2
5900;5;1;1;5;1;7
5901;3;1;1;5;2;13
5902;2;1;1;2;2;16
5903;4;1;1;4;1;4
5904;3;0;1;6;1;6
5905;2;1;0;3;1;0
5906;2;1;0;5;3;3
5907;5;0;1;3;4;5
5908;1;1;1;2;2;23
5909;2;0;0;2;2;10
5910;3;1;1;3;1;3
5911;3;0;1;4;1;4
5912;2;1;0;3;3;12
5913;2;1;1;4;2;29
5914;2;1;0;2;1;10
5915;3;0;1;4;5;0
5916;3;1;0;1;2;2
5917;8;1;0;4;3;0
5918;5;1;1;2;1;3
5919;2;1;0;4;4;3
5920;3;0;1;3;2;34
5921;3;0;1;4;5;4
5922;2;0;1;0;1;4
5923;2;1;0;1;1;10
5924;5;0;0;0;1;4
5925;2;0;1;4;2;24
5926;3;0;1;2;1;0
5927;4;1;0;1;1;0
5928;3;1;1;4;1;28
5929;2;1;1;2;1;3
5930;5;1;0;1;1;6
5931;5;1;0;5;3;2
5932;2;0;1;2;3;18
5933;3;1;1;2;3;7
5934;2;1;0;3;5;4
5935;4;1;1;3;1;4
5936;1;1;1;3;2;2
5937;2;0;1;5;5;3
5938;3;1;1;1;4;9
5939;7;0;1;5;1;5
5940;1;1;1;6;3;20
5941;2;1;1;3;5;6
5942;2;1;1;1;2;4
5943;6;1;1;0;3;1
5944;4;1;1;6;3;24
5945;3;1;0;2;1;24
5946;5;1;1;4;2;1
5947;5;0;1;3;1;2
5948;5;1;0;2;2;2
5949;2;1;1;3;2;2
5950;2;0;0;1;3;3
5951;2;1;1;2;4;0
5952;1;1;1;2;3;1
5953;5;1;0;2;3;6
5954;2;1;1;6;3;29
5955;4;1;0;5;1;2
5956;4;1;1;5;4;6
5957;1;0;1;3;1;8
5958;2;1;0;4;4;2
5959;4;0;0;3;5;5
5960;4;1;0;2;3;1
5961;6;1;0;6;1;6
5962;4;1;0;3;2;2
5963;2;1;1;4;2;3
5964;5;0;1;1;2;5
5965;4;0;1;3;3;1
5966;4;1;0;1;1;8
5967;2;1;0;2;2;10
5968;7;0;1;1;1;38
5969;3;0;1;4;2;13
5970;3;1;1;3;1;20
5971;1;1;1;1;3;5
5972;7;1;1;3;4;5
5973;1;1;0;3;3;6
5974;5;1;1;3;5;4
5975;2;1;0;3;1;3
5976;5;1;0;5;3;0
5977;8;1;0;1;4;0
5978;2;1;0;5;1;3
5979;3;1;0;2;1;5
5980;5;0;1;3;4;2
5981;4;1;0;1;1;4
5982;2;1;0;2;5;1
5983;5;1;1;1;2;3
5984;5;0;1;2;5;11
5985;5;0;1;6;2;1
5986;1;0;1;2;3;1
5987;2;1;1;3;1;15
5988;5;1;0;4;1;7
5989;2;0;0;3;4;16
5990;2;1;0;2;3;0
5991;4;1;1;5;2;1
5992;5;1;0;0;3;4
5993;2;1;0;5;5;2
5994;8;0;1;0;2;6
5995;5;1;0;5;2;2
5996;2;0;1;4;2;21
5997;3;1;0;2;1;3
5998;3;1;1;6;2;16
5999;5;1;0;1;2;1
6000;7;1;1;3;5;1
6001;2;0;1;4;1;28
6002;5;0;1;3;2;10
6003;2;1;0;1;1;2
6004;2;0;1;1;1;0
6005;2;1;1;3;2;3
6006;1;1;1;1;3;1
6007;2;1;1;4;3;7
6008;3;1;0;1;3;3
6009;1;1;1;3;3;4
6010;3;1;1;3;1;17
6011;3;1;0;3;2;8
6012;3;0;0;2;2;18
6013;5;1;0;3;2;1
6014;3;0;0;6;4;46
6015;5;1;0;3;5;0
6016;2;0;1;4;5;0
6017;8;0;0;2;3;1
6018;2;1;0;2;4;1
6019;2;1;0;1;2;12
6020;6;1;0;3;1;3
6021;1;1;1;0;1;4
6022;2;1;1;2;5;10
6023;4;0;1;5;2;9
6024;3;0;0;5;4;8
6025;3;1;1;1;5;5
6026;3;1;0;4;4;7
6027;5;0;1;5;2;3
6028;3;1;0;6;5;24
6029;3;0;1;3;2;5
6030;3;1;1;6;2;6
6031;5;1;1;4;3;1
6032;3;1;0;3;1;4
6033;2;0;1;2;3;3
6034;1;1;0;4;1;1
6035;5;1;0;3;4;0
6036;1;1;0;1;2;2
6037;6;0;1;3;3;15
6038;2;1;1;5;1;3
6039;3;1;0;1;2;1
6040;3;0;1;0;5;2
6041;1;1;0;3;4;4
6042;3;1;1;2;2;1
6043;2;0;1;1;1;21
6044;1;0;0;1;2;4
6045;4;1;1;3;1;6
6046;2;1;1;8;2;10
6047;2;0;1;1;2;17
6048;5;1;1;3;2;17
6049;3;0;0;3;4;2
6050;4;1;1;3;2;3
6051;5;1;1;1;4;2
6052;5;0;1;1;4;24
6053;2;0;0;4;1;4
6054;6;0;0;5;2;4
6055;2;0;0;3;2;12
6056;5;1;1;3;2;6
6057;8;1;1;2;1;5
6058;2;1;1;2;1;16
6059;5;0;1;2;1;2
6060;2;0;1;4;1;17
6061;3;0;0;2;1;15
6062;5;1;1;7;1;7
6063;2;1;0;3;1;8
6064;1;1;1;1;3;2
6065;7;1;0;1;1;3
6066;3;1;1;5;1;0
6067;5;1;0;4;3;1
6068;1;0;1;0;2;6
6069;2;1;0;5;3;6
6070;2;1;1;2;3;12
6071;4;1;0;4;2;4
6072;3;0;1;2;2;6
6073;1;0;0;4;1;5
6074;2;0;0;1;1;9
6075;2;1;1;4;4;7
6076;6;0;1;3;3;9
6077;3;1;0;2;3;7
6078;2;1;1;5;1;12
6079;2;0;1;6;2;18
6080;4;1;0;4;5;0
6081;5;1;0;5;1;0
6082;2;1;0;5;2;3
6083;7;1;1;0;5;1
6084;6;1;1;4;2;7
6085;2;1;1;3;5;0
6086;3;1;1;1;1;12
6087;2;1;1;5;1;19
6088;8;1;1;3;4;1
6089;2;0;1;4;1;7
6090;2;1;1;1;3;6
6091;1;1;1;2;1;6
6092;6;1;0;5;3;9
6093;3;0;0;3;2;19
6094;4;1;1;4;2;18
6095;3;1;0;4;3;0
6096;3;0;0;2;5;0
6097;2;1;1;3;1;11
6098;2;1;1;2;1;1
6099;2;1;0;1;2;1
6100;4;0;0;3;2;1
6101;2;0;1;6;3;26
6102;2;0;0;3;2;3
6103;4;1;0;3;1;2
6104;1;1;0;2;1;4
6105;3;0;1;6;2;7
6106;3;0;1;4;2;6
6107;3;1;0;4;1;0
6108;6;1;0;7;3;5
6109;5;1;1;3;3;3
6110;2;1;0;1;3;7
6111;3;1;0;1;4;0
6112;5;1;1;3;1;4
6113;3;1;0;2;5;2
6114;3;0;1;7;3;1
6115;3;1;1;1;1;17
6116;3;0;0;2;5;2
6117;2;1;1;2;2;9
6118;2;1;0;3;1;10
6119;2;1;0;3;1;3
6120;3;1;0;3;2;2
6121;5;1;0;1;5;0
6122;2;1;0;7;2;9
6123;6;1;1;0;1;2
6124;3;0;1;4;2;8
6125;2;1;0;2;3;1
6126;3;1;1;2;5;2
6127;3;1;1;3;1;6
6128;5;0;0;5;5;2
6129;2;1;1;4;2;2
6130;2;1;1;3;2;15
6131;5;0;1;2;1;4
6132;3;0;1;1;2;6
6133;5;0;0;0;1;4
6134;3;1;1;4;2;0
6135;2;0;1;4;2;8
6136;5;1;1;0;3;5
6137;4;1;0;1;2;3
6138;3;0;0;2;4;6
6139;5;1;1;4;1;6
6140;1;1;1;1;1;6
6141;2;0;1;1;2;2
6142;6;0;0;3;1;23
6143;5;0;0;5;5;11
6144;8;1;1;3;3;7
6145;4;1;1;2;1;12
6146;1;1;1;1;5;0
6147;2;1;1;3;1;17
6148;2;1;0;4;2;2
6149;2;1;0;2;3;10
6150;5;0;1;1;2;15
6151;3;1;1;4;2;5
6152;2;1;1;3;2;5
6153;5;1;1;1;2;1
6154;3;0;0;1;1;11
6155;3;1;0;3;2;2
6156;6;1;0;5;1;2
6157;6;0;1;1;4;0
6158;6;1;0;1;2;14
6159;2;0;1;2;5;7
6160;3;1;0;4;5;2
6161;4;1;0;7;1;5
6162;5;1;1;6;3;11
6163;3;1;1;0;5;21
6164;2;0;0;3;2;1
6165;2;1;1;3;3;10
6166;2;1;1;1;2;18
6167;2;1;1;3;2;5
6168;3;0;1;5;1;28
6169;3;1;1;3;5;0
6170;1;0;0;5;3;25
6171;3;0;0;1;1;22
6172;4;0;1;3;1;35
6173;2;1;0;5;3;1
6174;5;1;0;2;3;0
6175;5;0;0;5;5;3
6176;5;1;1;2;2;4
6177;5;0;1;7;1;4
6178;3;1;1;3;2;1
6179;2;1;0;4;2;1
6180;2;0;1;2;1;1
6181;1;0;1;1;1;0
6182;5;1;0;4;2;1
6183;4;1;1;6;1;13
6184;1;1;0;2;1;1
6185;5;1;1;3;4;1
6186;5;1;0;3;2;2
6187;2;1;1;2;1;10
6188;2;1;0;4;5;3
6189;2;1;1;1;5;6
6190;2;0;1;1;3;5
6191;3;1;1;1;1;11
6192;1;1;1;2;1;0
6193;1;1;0;5;4;4
6194;6;1;0;1;3;3
6195;5;0;0;3;3;4
6196;3;0;1;6;1;4
6197;2;1;0;3;3;9
6198;2;0;0;1;3;13
6199;7;1;0;2;2;2
6200;7;0;0;1;5;4
6201;3;0;1;2;2;2
6202;3;1;1;3;2;2
6203;3;0;1;3;4;14
6204;2;1;0;4;2;2
6205;3;0;1;2;5;8
6206;4;1;0;4;1;0
6207;2;0;0;2;3;2
6208;2;1;0;3;1;10
6209;3;1;0;3;2;2
6210;5;1;1;2;3;19
6211;5;1;0;3;1;2
6212;5;1;0;5;1;5
6213;2;0;0;3;5;20
6214;2;1;0;3;3;10
6215;7;0;1;4;2;8
6216;5;1;1;4;1;2
6217;2;1;0;4;1;4
6218;3;1;0;1;1;2
6219;4;1;0;3;3;0
6220;2;0;0;5;3;3
6221;2;1;0;4;5;3
6222;1;1;1;1;2;0
6223;2;0;1;3;1;7
6224;3;1;0;1;1;22
6225;5;0;1;3;3;3
6226;1;0;1;3;1;2
6227;4;1;0;6;1;13
6228;3;0;0;4;2;0
6229;1;1;1;3;1;0
6230;3;1;1;2;2;4
6231;2;1;0;2;2;1
6232;3;1;1;4;2;5
6233;6;1;0;0;3;1
6234;4;1;0;2;4;0
6235;2;0;0;2;2;12
6236;1;1;1;1;2;10
6237;1;1;0;1;1;12
6238;2;1;0;0;4;0
6239;2;1;0;3;3;1
6240;5;1;1;1;2;1
6241;3;0;0;3;1;9
6242;2;1;0;2;1;0
6243;3;1;0;3;2;3
6244;3;0;1;4;2;1
6245;3;1;0;4;2;3
6246;5;1;0;3;1;6
6247;3;0;1;3;1;5
6248;3;1;0;4;4;3
6249;3;1;1;2;2;6
6250;4;0;1;5;3;5
6251;6;1;0;2;2;2
6252;7;1;1;2;2;0
6253;5;1;0;3;4;0
6254;5;0;1;2;3;1
6255;5;0;0;4;2;8
6256;2;1;0;3;4;1
6257;3;1;1;1;5;8
6258;2;1;0;4;5;14
6259;2;0;1;2;3;6
6260;5;1;1;2;1;2
6261;3;1;1;1;2;7
6262;5;1;0;2;1;2
6263;2;1;1;2;2;7
6264;5;0;1;4;2;4
6265;4;1;0;3;4;0
6266;6;1;0;2;1;7
6267;5;0;0;4;3;4
6268;6;0;0;2;1;19
6269;2;1;1;5;2;1
6270;2;1;0;1;2;7
6271;3;1;0;5;1;2
6272;1;1;1;3;1;5
6273;3;1;0;4;5;1
6274;1;1;1;5;1;11
6275;1;1;0;2;3;1
6276;2;1;0;3;5;0
6277;2;1;0;1;1;10
6278;2;1;1;4;4;2
6279;3;1;0;4;2;25
6280;4;1;0;4;2;1
6281;4;0;1;3;2;17
6282;2;0;1;3;2;8
6283;5;1;1;2;1;0
6284;1;1;0;8;1;4
6285;5;0;1;1;1;14
6286;1;1;1;3;2;6
6287;2;1;0;2;4;1
6288;3;1;0;3;4;1
6289;5;0;1;3;5;6
6290;1;0;1;3;2;55
6291;2;1;1;1;2;7
6292;3;0;0;5;4;3
6293;5;1;1;3;3;24
6294;3;1;1;4;1;21
6295;2;1;0;2;4;3
6296;3;0;1;4;4;13
6297;2;1;1;2;1;11
6298;2;1;1;2;2;6
6299;4;0;1;3;1;7
6300;2;0;1;3;1;28
6301;2;1;1;3;3;1
6302;5;1;0;5;4;0
6303;2;1;0;2;4;4
6304;5;0;1;1;3;5
6305;1;1;0;1;2;5
6306;4;1;1;5;4;2
6307;4;1;1;2;1;3
6308;2;1;0;2;1;1
6309;2;1;0;4;3;23
6310;5;1;0;1;2;4
6311;5;1;1;4;4;1
6312;1;1;0;1;5;1
6313;3;0;1;2;1;3
6314;4;0;0;1;1;2
6315;1;1;1;2;2;0
6316;3;1;0;1;2;3
6317;2;0;1;1;2;8
6318;2;1;0;4;1;4
6319;3;0;0;4;1;4
6320;2;1;0;1;2;10
6321;4;1;0;2;3;1
6322;3;1;1;1;2;0
6323;4;1;1;2;1;0
6324;5;0;0;4;3;1
6325;3;0;0;2;2;2
6326;1;1;1;4;1;5
6327;5;1;1;2;2;4
6328;5;1;0;2;3;0
6329;5;1;1;6;1;0
6330;5;1;1;3;2;5
6331;5;0;0;2;5;0
6332;2;1;0;5;1;1
6333;5;0;1;1;1;19
6334;4;0;0;2;1;11
6335;3;1;1;3;1;6
6336;2;1;1;3;1;13
6337;8;1;0;5;2;0
6338;2;1;0;4;3;1
6339;3;0;1;7;1;72
6340;5;0;0;5;1;18
6341;3;1;1;0;2;2
6342;3;0;1;3;3;17
6343;3;1;0;2;4;4
6344;3;0;1;4;1;3
6345;1;1;0;4;3;1
6346;6;0;1;4;1;30
6347;2;1;1;3;2;0
6348;5;1;0;2;1;2
6349;1;0;1;3;3;34
6350;3;1;1;3;1;9
6351;3;1;0;4;3;1
6352;2;0;1;4;1;4
6353;2;0;1;0;2;4
6354;1;1;1;2;2;21
6355;1;1;1;2;1;1
6356;4;1;1;1;1;4
6357;6;0;1;1;1;13
6358;5;1;1;1;5;1
6359;4;1;0;3;1;2
6360;8;1;0;3;1;5
6361;2;1;1;2;3;8
6362;7;1;1;3;1;2
6363;3;1;0;3;4;0
6364;2;0;0;1;2;2
6365;5;1;1;6;4;5
6366;3;1;0;2;1;2
6367;4;0;0;3;1;7
6368;7;1;0;4;1;3
6369;6;1;1;3;1;5
6370;2;0;0;4;2;2
6371;1;1;1;1;3;2
6372;4;0;1;3;2;8
6373;2;1;0;3;1;6
6374;4;0;1;5;3;4
6375;2;1;1;2;5;10
6376;4;0;0;0;2;5
6377;5;0;0;3;1;1
6378;2;1;1;4;4;2
6379;7;1;1;6;3;2
6380;3;1;0;6;3;1
6381;4;0;1;0;1;6
6382;7;0;1;4;2;10
6383;1;1;1;1;1;8
6384;2;1;1;1;1;0
6385;3;1;0;4;3;7
6386;2;0;1;3;3;7
6387;2;1;1;1;3;2
6388;3;1;1;3;5;13
6389;6;1;0;3;2;2
6390;2;1;1;2;2;0
6391;8;1;0;6;3;12
6392;7;1;1;4;2;7
6393;2;1;0;0;3;2
6394;2;1;0;3;2;3
6395;5;1;1;2;2;5
6396;1;0;1;2;2;20
6397;3;1;1;2;1;7
6398;3;1;1;0;1;13
6399;2;1;1;1;3;0
6400;4;1;0;2;1;0
6401;2;1;1;1;1;8
6402;2;0;1;2;3;5
6403;2;0;0;6;3;23
6404;5;0;1;2;1;8
6405;4;0;1;4;2;0
6406;1;1;1;3;2;4
6407;1;1;1;8;1;9
6408;4;0;0;4;5;1
6409;2;1;1;1;3;9
6410;2;0;1;3;2;8
6411;3;0;0;6;3;29
6412;5;1;0;1;2;1
6413;3;1;0;2;1;2
6414;3;1;1;4;5;0
6415;5;1;0;6;1;13
6416;5;0;0;1;1;10
6417;1;1;1;3;3;8
6418;8;0;1;2;1;0
6419;3;0;1;3;1;3
6420;4;1;1;4;2;7
6421;2;1;1;2;1;3
6422;3;0;1;0;2;1
6423;5;1;0;5;2;4
6424;2;0;1;3;1;21
6425;3;0;1;3;2;12
6426;1;1;1;1;1;0
6427;2;1;0;2;3;13
6428;2;1;1;2;1;1
6429;5;1;0;2;1;1
6430;2;1;0;1;3;21
6431;5;1;1;4;1;1
6432;2;0;0;4;2;9
6433;3;0;1;7;2;4
6434;2;1;1;2;1;39
6435;5;1;0;0;5;0
6436;3;0;1;4;1;13
6437;2;0;1;1;1;7
6438;3;0;0;2;5;2
6439;2;0;0;5;5;20
6440;3;1;1;2;2;28
6441;1;1;1;4;1;2
6442;8;1;0;3;2;0
6443;3;1;1;3;2;4
6444;3;1;1;2;3;3
6445;1;1;1;4;4;9
6446;5;1;0;2;2;1
6447;4;1;0;5;1;15
6448;3;0;1;1;3;21
6449;2;0;1;2;5;2
6450;2;0;0;3;3;8
6451;5;1;1;2;1;21
6452;3;1;1;1;2;11
6453;2;0;1;1;1;0
6454;2;1;0;4;4;2
6455;5;0;1;1;3;39
6456;5;1;0;2;3;1
6457;1;0;1;2;2;8
6458;5;0;1;7;3;52
6459;1;1;1;1;3;3
6460;2;1;0;2;2;2
6461;5;1;1;4;3;1
6462;1;1;0;3;2;2
6463;4;1;0;2;3;3
6464;7;0;0;1;5;5
6465;5;1;1;2;2;1
6466;5;1;1;3;1;3
6467;6;1;0;4;4;0
6468;2;1;1;2;1;1
6469;3;0;1;1;2;1
6470;3;1;1;1;3;13
6471;3;1;0;2;1;4
6472;2;1;1;2;1;5
6473;2;0;1;6;1;30
6474;5;1;1;2;2;10
6475;6;1;1;2;3;3
6476;2;1;1;3;2;7
6477;2;1;1;6;2;2
6478;4;1;1;2;1;7
6479;4;1;1;3;1;3
6480;1;1;0;5;1;0
6481;6;0;1;2;1;4
6482;1;0;0;3;3;11
6483;5;0;1;4;4;2
6484;5;1;1;3;3;2
6485;3;1;1;3;1;16
6486;2;0;0;2;1;2
6487;5;0;1;3;3;2
6488;2;0;0;0;2;5
6489;3;0;1;1;2;5
6490;5;1;1;2;2;6
6491;4;1;1;3;2;7
6492;3;1;0;0;3;3
6493;5;1;0;1;4;0
6494;5;0;1;3;2;1
6495;5;1;0;3;4;0
6496;3;1;1;3;3;15
6497;2;0;0;5;1;1
6498;3;1;0;2;2;2
6499;3;1;1;2;3;1
6500;2;1;0;6;2;1
6501;2;0;0;4;3;5
6502;1;1;1;3;1;1
6503;2;1;0;5;2;9
6504;3;1;1;4;2;4
6505;5;1;0;1;2;0
6506;6;1;1;2;2;6
6507;1;0;1;3;2;17
6508;2;1;0;1;1;0
6509;5;1;1;7;2;13
6510;4;1;1;3;2;3
6511;4;0;1;5;1;24
6512;2;1;1;4;1;1
6513;4;1;1;4;3;12
6514;2;1;1;4;3;5
6515;2;0;1;3;2;5
6516;2;0;1;4;1;1
6517;5;1;1;2;3;11
6518;3;1;1;2;3;6
6519;2;1;0;2;1;10
6520;1;0;0;3;2;2
6521;5;1;0;5;2;1
6522;2;0;1;5;1;28
6523;5;1;1;1;2;1
6524;3;1;1;1;1;12
6525;5;0;0;3;1;15
6526;3;1;0;2;2;2
6527;3;1;0;3;1;0
6528;5;1;1;2;4;1
6529;4;0;1;4;3;1
6530;7;1;0;2;1;1
6531;6;1;1;3;5;3
6532;1;1;1;1;3;3
6533;3;0;1;6;2;9
6534;5;1;1;3;2;16
6535;2;1;0;3;2;5
6536;5;0;0;2;2;3
6537;8;1;0;5;4;0
6538;7;1;0;1;1;3
6539;5;0;0;2;2;7
6540;7;1;1;3;3;1
6541;6;1;1;1;2;2
6542;6;1;1;2;2;17
6543;4;0;1;4;1;15
6544;4;1;1;5;1;2
6545;5;0;1;1;2;14
6546;2;0;0;0;4;2
6547;2;0;1;2;3;16
6548;3;1;1;5;4;4
6549;3;1;0;3;1;5
6550;1;0;1;7;2;24
6551;2;1;1;4;4;0
6552;5;1;0;6;3;4
6553;5;1;1;3;3;0
6554;2;0;1;4;1;39
6555;5;1;0;0;4;0
6556;5;1;1;0;2;2
6557;4;1;1;3;3;1
6558;2;1;0;2;2;7
6559;5;1;0;3;3;0
